User_ID,Date,Type,Category,Amount,Risk_Label
129,2023-05-01,Credit,Salary,2037,bad
129,2023-05-09,Debit,UPI_Lending_App,282,bad
129,2023-05-11,Debit,UPI_Lending_App,91,bad
129,2023-05-12,Debit,Discretionary,93,bad
129,2023-05-13,Debit,UPI_Lending_App,182,bad
129,2023-05-28,Debit,UPI_Lending_App,378,bad
129,2023-05-29,Debit,UPI_Lending_App,260,bad
129,2023-06-03,Credit,Salary,1812,bad
129,2023-06-08,Debit,UPI_Lending_App,226,bad
129,2023-06-08,Debit,Discretionary,141,bad
129,2023-06-27,Debit,UPI_Lending_App,100,bad
130,2023-01-01,Credit,Salary,1887,good
130,2023-01-20,Debit,Discretionary,505,good
130,2023-01-31,Credit,Salary,1941,good
130,2023-02-14,Debit,Discretionary,543,good
130,2023-02-19,Debit,UPI_Lending_App,52,good
130,2023-03-02,Credit,Salary,1803,good
130,2023-03-19,Debit,Discretionary,541,good
130,2023-04-01,Credit,Salary,2104,good
130,2023-04-15,Debit,Discretionary,514,good
130,2023-05-01,Credit,Salary,2059,good
130,2023-05-10,Debit,Discretionary,476,good
130,2023-05-31,Credit,Salary,2096,good
130,2023-06-17,Debit,Discretionary,540,good
131,2023-01-01,Credit,Salary,2049,bad
131,2023-01-05,Debit,UPI_Lending_App,494,bad
131,2023-01-08,Debit,UPI_Lending_App,102,bad
131,2023-01-08,Debit,UPI_Lending_App,463,bad
131,2023-01-24,Debit,Discretionary,462,bad
131,2023-01-26,Debit,UPI_Lending_App,245,bad
131,2023-01-31,Credit,Salary,1917,bad
131,2023-02-03,Debit,UPI_Lending_App,164,bad
131,2023-02-05,Debit,UPI_Lending_App,330,bad
131,2023-02-23,Debit,Discretionary,463,bad
131,2023-03-02,Credit,Salary,1951,bad
131,2023-03-16,Debit,UPI_Lending_App,122,bad
131,2023-03-24,Debit,Discretionary,530,bad
131,2023-04-01,Credit,Salary,2116,bad
131,2023-04-03,Debit,UPI_Lending_App,373,bad
131,2023-04-05,Debit,UPI_Lending_App,274,bad
131,2023-04-08,Debit,UPI_Lending_App,148,bad
131,2023-04-21,Debit,UPI_Lending_App,374,bad
131,2023-04-23,Debit,Discretionary,487,bad
131,2023-04-24,Debit,UPI_Lending_App,263,bad
131,2023-05-01,Credit,Salary,2200,bad
131,2023-05-09,Debit,Discretionary,85,bad
131,2023-05-19,Debit,UPI_Lending_App,75,bad
131,2023-06-06,Credit,Salary,1913,bad
131,2023-06-10,Debit,UPI_Lending_App,440,bad
131,2023-06-24,Debit,Discretionary,134,bad
132,2023-01-01,Credit,Salary,2159,good
132,2023-01-17,Debit,Discretionary,455,good
132,2023-01-31,Credit,Salary,2113,good
132,2023-02-14,Debit,Discretionary,523,good
132,2023-03-02,Credit,Salary,2070,good
132,2023-03-23,Debit,Discretionary,550,good
132,2023-04-01,Credit,Salary,2198,good
132,2023-04-05,Debit,UPI_Lending_App,65,good
132,2023-04-20,Debit,Discretionary,488,good
132,2023-05-01,Credit,Salary,1837,good
132,2023-05-19,Debit,Discretionary,478,good
132,2023-05-31,Credit,Salary,1998,good
132,2023-06-08,Debit,Discretionary,486,good
133,2023-01-01,Credit,Salary,1869,good
133,2023-01-07,Debit,Discretionary,545,good
133,2023-01-31,Credit,Salary,2068,good
133,2023-02-05,Debit,Discretionary,495,good
133,2023-03-02,Credit,Salary,2129,good
133,2023-03-18,Debit,Discretionary,519,good
133,2023-04-01,Credit,Salary,1979,good
133,2023-04-19,Debit,Discretionary,543,good
133,2023-05-01,Credit,Salary,2152,good
133,2023-05-16,Debit,Discretionary,483,good
133,2023-05-31,Credit,Salary,1831,good
133,2023-06-19,Debit,Discretionary,515,good
134,2023-01-01,Credit,Salary,2116,good
134,2023-01-19,Debit,Discretionary,495,good
134,2023-01-31,Credit,Salary,1994,good
134,2023-02-05,Debit,Discretionary,520,good
134,2023-03-02,Credit,Salary,2006,good
134,2023-03-21,Debit,Discretionary,534,good
134,2023-04-01,Credit,Salary,1852,good
134,2023-04-07,Debit,Discretionary,546,good
134,2023-05-01,Credit,Salary,1812,good
134,2023-05-06,Debit,Discretionary,513,good
134,2023-05-31,Credit,Salary,1845,good
134,2023-06-19,Debit,Discretionary,461,good
135,2023-01-01,Credit,Salary,1868,good
135,2023-01-14,Debit,Discretionary,480,good
135,2023-01-31,Credit,Salary,2051,good
135,2023-02-20,Debit,Discretionary,549,good
135,2023-03-02,Credit,Salary,2198,good
135,2023-03-18,Debit,Discretionary,510,good
135,2023-04-01,Credit,Salary,1999,good
135,2023-04-13,Debit,Discretionary,512,good
135,2023-05-01,Credit,Salary,2124,good
135,2023-05-09,Debit,Discretionary,539,good
135,2023-05-31,Credit,Salary,2187,good
135,2023-06-13,Debit,Discretionary,542,good
136,2023-01-01,Credit,Salary,2012,good
136,2023-01-10,Debit,Discretionary,524,good
136,2023-01-28,Debit,UPI_Lending_App,382,good
136,2023-01-31,Credit,Salary,2077,good
136,2023-02-21,Debit,Discretionary,464,good
136,2023-03-02,Credit,Salary,2111,good
136,2023-03-17,Debit,Discretionary,502,good
136,2023-04-01,Credit,Salary,2199,good
136,2023-04-12,Debit,Discretionary,550,good
136,2023-05-01,Credit,Salary,2100,good
136,2023-05-19,Debit,Discretionary,512,good
136,2023-05-31,Credit,Salary,1800,good
136,2023-06-25,Debit,Discretionary,516,good
137,2023-01-01,Credit,Salary,1983,bad
137,2023-01-11,Debit,UPI_Lending_App,50,bad
137,2023-01-15,Debit,UPI_Lending_App,100,bad
137,2023-01-18,Debit,UPI_Lending_App,191,bad
137,2023-01-21,Debit,Discretionary,524,bad
137,2023-01-25,Debit,UPI_Lending_App,97,bad
137,2023-01-29,Debit,UPI_Lending_App,416,bad
137,2023-01-31,Credit,Salary,1878,bad
137,2023-02-07,Debit,Discretionary,524,bad
137,2023-02-18,Debit,UPI_Lending_App,196,bad
137,2023-03-02,Credit,Salary,1843,bad
137,2023-03-26,Debit,Discretionary,550,bad
137,2023-03-28,Debit,UPI_Lending_App,222,bad
137,2023-04-01,Credit,Salary,1914,bad
137,2023-04-06,Debit,UPI_Lending_App,67,bad
137,2023-04-12,Debit,Discretionary,519,bad
137,2023-04-15,Debit,UPI_Lending_App,332,bad
137,2023-04-21,Debit,UPI_Lending_App,461,bad
137,2023-04-27,Debit,UPI_Lending_App,311,bad
137,2023-04-27,Debit,UPI_Lending_App,465,bad
137,2023-05-01,Credit,Salary,1902,bad
137,2023-05-12,Debit,Discretionary,149,bad
137,2023-05-20,Debit,UPI_Lending_App,69,bad
137,2023-05-31,Credit,Salary,1806,bad
137,2023-06-17,Debit,Discretionary,78,bad
137,2023-06-19,Debit,UPI_Lending_App,294,bad
137,2023-06-19,Debit,UPI_Lending_App,452,bad
137,2023-06-21,Debit,UPI_Lending_App,367,bad
138,2023-01-01,Credit,Salary,2023,good
138,2023-01-19,Debit,Discretionary,498,good
138,2023-01-31,Credit,Salary,2105,good
138,2023-02-19,Debit,Discretionary,516,good
138,2023-03-02,Credit,Salary,1933,good
138,2023-03-15,Debit,Discretionary,528,good
138,2023-04-01,Credit,Salary,2106,good
138,2023-04-14,Debit,Discretionary,455,good
138,2023-05-01,Credit,Salary,1902,good
138,2023-05-14,Debit,Discretionary,511,good
138,2023-05-31,Credit,Salary,1856,good
138,2023-06-20,Debit,Discretionary,491,good
139,2023-01-01,Credit,Salary,2108,good
139,2023-01-06,Debit,Discretionary,485,good
139,2023-01-31,Credit,Salary,1816,good
139,2023-02-14,Debit,Discretionary,540,good
139,2023-03-02,Credit,Salary,2045,good
139,2023-03-08,Debit,Discretionary,506,good
139,2023-04-01,Credit,Salary,2113,good
139,2023-04-07,Debit,Discretionary,497,good
139,2023-05-01,Credit,Salary,1822,good
139,2023-05-06,Debit,Discretionary,502,good
139,2023-05-31,Credit,Salary,2131,good
139,2023-06-09,Debit,Discretionary,538,good
140,2023-01-01,Credit,Salary,2146,good
140,2023-01-09,Debit,UPI_Lending_App,249,good
140,2023-01-14,Debit,Discretionary,453,good
140,2023-01-31,Credit,Salary,2010,good
140,2023-02-12,Debit,Discretionary,530,good
140,2023-03-02,Credit,Salary,1989,good
140,2023-03-23,Debit,Discretionary,514,good
140,2023-04-01,Credit,Salary,2077,good
140,2023-04-18,Debit,UPI_Lending_App,456,good
140,2023-04-23,Debit,Discretionary,468,good
140,2023-05-01,Credit,Salary,1970,good
140,2023-05-25,Debit,Discretionary,550,good
140,2023-05-31,Credit,Salary,1847,good
140,2023-06-05,Debit,Discretionary,526,good
141,2023-01-01,Credit,Salary,2101,good
141,2023-01-25,Debit,Discretionary,460,good
141,2023-01-31,Credit,Salary,2070,good
141,2023-02-25,Debit,Discretionary,468,good
141,2023-03-02,Credit,Salary,1856,good
141,2023-03-10,Debit,Discretionary,470,good
141,2023-04-01,Credit,Salary,2034,good
141,2023-04-06,Debit,Discretionary,482,good
141,2023-05-01,Credit,Salary,1946,good
141,2023-05-07,Debit,Discretionary,510,good
141,2023-05-31,Credit,Salary,2096,good
141,2023-06-12,Debit,Discretionary,544,good
142,2023-01-01,Credit,Salary,1821,good
142,2023-01-13,Debit,Discretionary,545,good
142,2023-01-31,Credit,Salary,2150,good
142,2023-02-17,Debit,Discretionary,522,good
142,2023-03-02,Credit,Salary,2145,good
142,2023-03-19,Debit,Discretionary,452,good
142,2023-04-01,Credit,Salary,1963,good
142,2023-04-21,Debit,Discretionary,456,good
142,2023-05-01,Credit,Salary,2076,good
142,2023-05-16,Debit,Discretionary,467,good
142,2023-05-31,Credit,Salary,2089,good
142,2023-06-12,Debit,UPI_Lending_App,146,good
142,2023-06-21,Debit,Discretionary,549,good
143,2023-01-01,Credit,Salary,2064,bad
143,2023-01-10,Debit,Discretionary,508,bad
143,2023-01-19,Debit,UPI_Lending_App,302,bad
143,2023-01-31,Credit,Salary,2082,bad
143,2023-02-05,Debit,UPI_Lending_App,483,bad
143,2023-02-05,Debit,Discretionary,502,bad
143,2023-02-21,Debit,UPI_Lending_App,185,bad
143,2023-03-02,Credit,Salary,2198,bad
143,2023-03-15,Debit,UPI_Lending_App,188,bad
143,2023-03-21,Debit,Discretionary,506,bad
143,2023-04-01,Credit,Salary,1982,bad
143,2023-04-08,Debit,UPI_Lending_App,428,bad
143,2023-04-08,Debit,UPI_Lending_App,325,bad
143,2023-04-11,Debit,UPI_Lending_App,427,bad
143,2023-04-11,Debit,UPI_Lending_App,221,bad
143,2023-04-22,Debit,UPI_Lending_App,89,bad
143,2023-04-23,Debit,Discretionary,516,bad
143,2023-05-01,Credit,Salary,1809,bad
143,2023-05-03,Debit,UPI_Lending_App,464,bad
143,2023-05-12,Debit,UPI_Lending_App,447,bad
143,2023-05-14,Debit,UPI_Lending_App,62,bad
143,2023-05-24,Debit,Discretionary,107,bad
143,2023-05-26,Debit,UPI_Lending_App,125,bad
143,2023-05-28,Debit,UPI_Lending_App,407,bad
143,2023-06-03,Credit,Salary,1819,bad
143,2023-06-03,Debit,UPI_Lending_App,89,bad
143,2023-06-03,Debit,UPI_Lending_App,181,bad
143,2023-06-05,Debit,Discretionary,130,bad
143,2023-06-13,Debit,UPI_Lending_App,176,bad
144,2023-01-01,Credit,Salary,1881,good
144,2023-01-22,Debit,Discretionary,526,good
144,2023-01-31,Credit,Salary,1882,good
144,2023-02-12,Debit,Discretionary,455,good
144,2023-03-02,Credit,Salary,2044,good
144,2023-03-09,Debit,Discretionary,484,good
144,2023-04-01,Credit,Salary,2030,good
144,2023-04-14,Debit,Discretionary,522,good
144,2023-05-01,Credit,Salary,1977,good
144,2023-05-24,Debit,Discretionary,466,good
144,2023-05-31,Credit,Salary,1935,good
144,2023-06-17,Debit,Discretionary,488,good
145,2023-01-01,Credit,Salary,1826,good
145,2023-01-12,Debit,Discretionary,504,good
145,2023-01-31,Credit,Salary,1972,good
145,2023-02-25,Debit,Discretionary,493,good
145,2023-03-02,Credit,Salary,2185,good
145,2023-03-25,Debit,Discretionary,457,good
145,2023-04-01,Credit,Salary,2135,good
145,2023-04-26,Debit,Discretionary,459,good
145,2023-05-01,Credit,Salary,1959,good
145,2023-05-22,Debit,Discretionary,493,good
145,2023-05-31,Credit,Salary,1832,good
145,2023-06-06,Debit,Discretionary,526,good
146,2023-01-01,Credit,Salary,1957,good
146,2023-01-12,Debit,Discretionary,508,good
146,2023-01-31,Credit,Salary,2086,good
146,2023-02-22,Debit,Discretionary,529,good
146,2023-03-02,Credit,Salary,2159,good
146,2023-03-16,Debit,Discretionary,462,good
146,2023-04-01,Credit,Salary,1999,good
146,2023-04-19,Debit,Discretionary,458,good
146,2023-05-01,Credit,Salary,2085,good
146,2023-05-24,Debit,Discretionary,538,good
146,2023-05-31,Credit,Salary,1949,good
146,2023-06-22,Debit,Discretionary,482,good
147,2023-01-01,Credit,Salary,1934,good
147,2023-01-08,Debit,Discretionary,492,good
147,2023-01-31,Credit,Salary,2062,good
147,2023-02-03,Debit,UPI_Lending_App,369,good
147,2023-02-06,Debit,Discretionary,528,good
147,2023-03-02,Credit,Salary,1843,good
147,2023-03-24,Debit,Discretionary,522,good
147,2023-04-01,Credit,Salary,2178,good
147,2023-04-13,Debit,Discretionary,533,good
147,2023-05-01,Credit,Salary,1968,good
147,2023-05-11,Debit,Discretionary,533,good
147,2023-05-31,Credit,Salary,2187,good
147,2023-06-15,Debit,Discretionary,484,good
148,2023-01-01,Credit,Salary,2091,good
148,2023-01-10,Debit,Discretionary,471,good
148,2023-01-31,Credit,Salary,1868,good
148,2023-02-25,Debit,Discretionary,510,good
148,2023-03-02,Credit,Salary,1923,good
148,2023-03-07,Debit,Discretionary,535,good
148,2023-04-01,Credit,Salary,2173,good
148,2023-04-11,Debit,Discretionary,525,good
148,2023-05-01,Credit,Salary,1915,good
148,2023-05-07,Debit,Discretionary,479,good
148,2023-05-31,Credit,Salary,2002,good
148,2023-06-07,Debit,Discretionary,528,good
149,2023-01-01,Credit,Salary,1981,good
149,2023-01-22,Debit,Discretionary,494,good
149,2023-01-31,Credit,Salary,2076,good
149,2023-02-17,Debit,Discretionary,472,good
149,2023-03-02,Credit,Salary,1993,good
149,2023-03-20,Debit,Discretionary,515,good
149,2023-04-01,Credit,Salary,1894,good
149,2023-04-10,Debit,Discretionary,544,good
149,2023-05-01,Credit,Salary,1815,good
149,2023-05-16,Debit,Discretionary,521,good
149,2023-05-28,Debit,UPI_Lending_App,106,good
149,2023-05-31,Credit,Salary,2183,good
149,2023-06-23,Debit,Discretionary,545,good
150,2023-01-01,Credit,Salary,2134,good
150,2023-01-10,Debit,Discretionary,495,good
150,2023-01-31,Credit,Salary,1845,good
150,2023-02-02,Debit,UPI_Lending_App,196,good
150,2023-02-12,Debit,Discretionary,497,good
150,2023-03-02,Credit,Salary,1917,good
150,2023-03-24,Debit,Discretionary,493,good
150,2023-04-01,Credit,Salary,1885,good
150,2023-04-09,Debit,Discretionary,458,good
150,2023-05-01,Credit,Salary,2009,good
150,2023-05-19,Debit,Discretionary,549,good
150,2023-05-31,Credit,Salary,1957,good
150,2023-06-15,Debit,Discretionary,504,good
151,2023-01-01,Credit,Salary,1862,good
151,2023-01-10,Debit,Discretionary,499,good
151,2023-01-24,Debit,UPI_Lending_App,416,good
151,2023-01-31,Credit,Salary,1946,good
151,2023-02-08,Debit,Discretionary,520,good
151,2023-03-02,Credit,Salary,1834,good
151,2023-03-22,Debit,Discretionary,480,good
151,2023-04-01,Credit,Salary,2127,good
151,2023-04-19,Debit,Discretionary,509,good
151,2023-05-01,Credit,Salary,2181,good
151,2023-05-15,Debit,Discretionary,525,good
151,2023-05-31,Credit,Salary,1937,good
151,2023-06-07,Debit,Discretionary,456,good
152,2023-01-01,Credit,Salary,1989,good
152,2023-01-10,Debit,Discretionary,541,good
152,2023-01-31,Credit,Salary,2000,good
152,2023-02-10,Debit,Discretionary,456,good
152,2023-03-02,Credit,Salary,2155,good
152,2023-03-21,Debit,Discretionary,510,good
152,2023-04-01,Credit,Salary,1936,good
152,2023-04-07,Debit,Discretionary,457,good
152,2023-05-01,Credit,Salary,1812,good
152,2023-05-24,Debit,Discretionary,531,good
152,2023-05-31,Credit,Salary,2145,good
152,2023-06-10,Debit,Discretionary,536,good
153,2023-01-01,Credit,Salary,2158,good
153,2023-01-11,Debit,Discretionary,537,good
153,2023-01-31,Credit,Salary,1911,good
153,2023-02-10,Debit,Discretionary,464,good
153,2023-03-02,Credit,Salary,2197,good
153,2023-03-09,Debit,Discretionary,502,good
153,2023-04-01,Credit,Salary,1933,good
153,2023-04-09,Debit,Discretionary,532,good
153,2023-05-01,Credit,Salary,1877,good
153,2023-05-18,Debit,Discretionary,515,good
153,2023-05-31,Credit,Salary,2032,good
153,2023-06-14,Debit,Discretionary,540,good
154,2023-01-01,Credit,Salary,2068,good
154,2023-01-14,Debit,Discretionary,478,good
154,2023-01-31,Credit,Salary,2000,good
154,2023-02-06,Debit,Discretionary,494,good
154,2023-03-02,Credit,Salary,2122,good
154,2023-03-13,Debit,Discretionary,483,good
154,2023-04-01,Credit,Salary,2122,good
154,2023-04-07,Debit,Discretionary,472,good
154,2023-05-01,Credit,Salary,1868,good
154,2023-05-20,Debit,Discretionary,547,good
154,2023-05-31,Credit,Salary,2024,good
154,2023-06-25,Debit,Discretionary,506,good
155,2023-01-01,Credit,Salary,1800,bad
155,2023-01-03,Debit,UPI_Lending_App,473,bad
155,2023-01-14,Debit,UPI_Lending_App,345,bad
155,2023-01-26,Debit,Discretionary,498,bad
155,2023-01-27,Debit,UPI_Lending_App,443,bad
155,2023-01-31,Credit,Salary,1872,bad
155,2023-02-06,Debit,Discretionary,548,bad
155,2023-02-13,Debit,UPI_Lending_App,318,bad
155,2023-02-20,Debit,UPI_Lending_App,217,bad
155,2023-03-02,Credit,Salary,2107,bad
155,2023-03-04,Debit,UPI_Lending_App,180,bad
155,2023-03-04,Debit,UPI_Lending_App,302,bad
155,2023-03-04,Debit,UPI_Lending_App,422,bad
155,2023-03-15,Debit,Discretionary,509,bad
155,2023-03-25,Debit,UPI_Lending_App,85,bad
155,2023-03-27,Debit,UPI_Lending_App,97,bad
155,2023-04-01,Credit,Salary,1893,bad
155,2023-04-18,Debit,UPI_Lending_App,124,bad
155,2023-04-18,Debit,Discretionary,530,bad
155,2023-04-19,Debit,UPI_Lending_App,306,bad
155,2023-05-06,Credit,Salary,2008,bad
155,2023-05-07,Debit,UPI_Lending_App,185,bad
155,2023-05-10,Debit,UPI_Lending_App,480,bad
155,2023-05-14,Debit,UPI_Lending_App,188,bad
155,2023-05-16,Debit,Discretionary,124,bad
155,2023-05-18,Debit,UPI_Lending_App,356,bad
155,2023-05-31,Credit,Salary,2183,bad
155,2023-06-05,Debit,UPI_Lending_App,459,bad
155,2023-06-07,Debit,UPI_Lending_App,377,bad
155,2023-06-10,Debit,Discretionary,51,bad
155,2023-06-26,Debit,UPI_Lending_App,341,bad
155,2023-06-28,Debit,UPI_Lending_App,472,bad
156,2023-01-01,Credit,Salary,1930,good
156,2023-01-12,Debit,Discretionary,542,good
156,2023-01-31,Credit,Salary,1843,good
156,2023-02-16,Debit,Discretionary,514,good
156,2023-03-02,Credit,Salary,1878,good
156,2023-03-19,Debit,Discretionary,509,good
156,2023-04-01,Credit,Salary,2132,good
156,2023-04-24,Debit,Discretionary,535,good
156,2023-05-01,Credit,Salary,2080,good
156,2023-05-12,Debit,Discretionary,538,good
156,2023-05-31,Credit,Salary,1854,good
156,2023-06-18,Debit,Discretionary,473,good
157,2023-01-01,Credit,Salary,1816,good
157,2023-01-21,Debit,Discretionary,543,good
157,2023-01-31,Credit,Salary,1830,good
157,2023-02-11,Debit,Discretionary,501,good
157,2023-03-02,Credit,Salary,1901,good
157,2023-03-22,Debit,Discretionary,501,good
157,2023-04-01,Credit,Salary,2077,good
157,2023-04-10,Debit,Discretionary,502,good
157,2023-05-01,Credit,Salary,2107,good
157,2023-05-18,Debit,Discretionary,507,good
157,2023-05-31,Credit,Salary,1922,good
157,2023-06-11,Debit,Discretionary,515,good
158,2023-01-01,Credit,Salary,1936,good
158,2023-01-09,Debit,Discretionary,512,good
158,2023-01-31,Credit,Salary,2153,good
158,2023-02-17,Debit,Discretionary,457,good
158,2023-03-02,Credit,Salary,2161,good
158,2023-03-10,Debit,Discretionary,508,good
158,2023-04-01,Credit,Salary,1974,good
158,2023-04-20,Debit,Discretionary,514,good
158,2023-05-01,Credit,Salary,2079,good
158,2023-05-18,Debit,Discretionary,465,good
158,2023-05-31,Credit,Salary,2106,good
158,2023-06-08,Debit,Discretionary,496,good
159,2023-01-01,Credit,Salary,1847,good
159,2023-01-22,Debit,Discretionary,494,good
159,2023-01-27,Debit,UPI_Lending_App,212,good
159,2023-01-31,Credit,Salary,2121,good
159,2023-02-23,Debit,Discretionary,470,good
159,2023-03-02,Credit,Salary,1964,good
159,2023-03-26,Debit,Discretionary,546,good
159,2023-04-01,Credit,Salary,2090,good
159,2023-04-17,Debit,Discretionary,475,good
159,2023-05-01,Credit,Salary,1988,good
159,2023-05-07,Debit,Discretionary,505,good
159,2023-05-31,Credit,Salary,2028,good
159,2023-06-08,Debit,UPI_Lending_App,210,good
159,2023-06-23,Debit,Discretionary,481,good
160,2023-01-01,Credit,Salary,2089,good
160,2023-01-10,Debit,Discretionary,465,good
160,2023-01-31,Credit,Salary,2085,good
160,2023-02-11,Debit,Discretionary,503,good
160,2023-03-02,Credit,Salary,1868,good
160,2023-03-18,Debit,Discretionary,452,good
160,2023-04-01,Credit,Salary,1817,good
160,2023-04-21,Debit,Discretionary,543,good
160,2023-05-01,Credit,Salary,1851,good
160,2023-05-07,Debit,Discretionary,475,good
160,2023-05-31,Credit,Salary,1808,good
160,2023-06-24,Debit,Discretionary,545,good
161,2023-01-01,Credit,Salary,2175,good
161,2023-01-20,Debit,Discretionary,479,good
161,2023-01-31,Credit,Salary,2080,good
161,2023-02-19,Debit,Discretionary,485,good
161,2023-03-02,Credit,Salary,1814,good
161,2023-03-11,Debit,Discretionary,466,good
161,2023-04-01,Credit,Salary,2010,good
161,2023-04-12,Debit,Discretionary,488,good
161,2023-05-01,Credit,Salary,2058,good
161,2023-05-11,Debit,Discretionary,453,good
161,2023-05-31,Credit,Salary,2113,good
161,2023-06-09,Debit,Discretionary,537,good
162,2023-01-01,Credit,Salary,1866,good
162,2023-01-26,Debit,Discretionary,535,good
162,2023-01-31,Credit,Salary,2036,good
162,2023-02-25,Debit,Discretionary,519,good
162,2023-03-02,Credit,Salary,1963,good
162,2023-03-09,Debit,UPI_Lending_App,415,good
162,2023-03-12,Debit,Discretionary,550,good
162,2023-04-01,Credit,Salary,1806,good
162,2023-04-23,Debit,Discretionary,497,good
162,2023-05-01,Credit,Salary,2051,good
162,2023-05-11,Debit,Discretionary,508,good
162,2023-05-31,Credit,Salary,2119,good
162,2023-06-20,Debit,Discretionary,537,good
163,2023-01-01,Credit,Salary,2054,good
163,2023-01-25,Debit,Discretionary,474,good
163,2023-01-31,Credit,Salary,1801,good
163,2023-02-14,Debit,Discretionary,523,good
163,2023-03-02,Credit,Salary,2165,good
163,2023-03-07,Debit,Discretionary,515,good
163,2023-04-01,Credit,Salary,1970,good
163,2023-04-25,Debit,Discretionary,458,good
163,2023-05-01,Credit,Salary,2159,good
163,2023-05-11,Debit,UPI_Lending_App,52,good
163,2023-05-13,Debit,Discretionary,543,good
163,2023-05-31,Credit,Salary,2172,good
163,2023-06-09,Debit,Discretionary,521,good
164,2023-01-01,Credit,Salary,2114,good
164,2023-01-19,Debit,Discretionary,521,good
164,2023-01-31,Credit,Salary,2188,good
164,2023-02-25,Debit,Discretionary,470,good
164,2023-03-02,Credit,Salary,2016,good
164,2023-03-08,Debit,Discretionary,485,good
164,2023-04-01,Credit,Salary,2093,good
164,2023-04-22,Debit,Discretionary,456,good
164,2023-05-01,Credit,Salary,1833,good
164,2023-05-25,Debit,Discretionary,477,good
164,2023-05-31,Credit,Salary,1819,good
164,2023-06-21,Debit,Discretionary,486,good
165,2023-01-01,Credit,Salary,2165,good
165,2023-01-14,Debit,Discretionary,481,good
165,2023-01-31,Credit,Salary,1853,good
165,2023-02-11,Debit,Discretionary,508,good
165,2023-03-02,Credit,Salary,2043,good
165,2023-03-24,Debit,Discretionary,509,good
165,2023-04-01,Credit,Salary,2173,good
165,2023-04-07,Debit,Discretionary,470,good
165,2023-05-01,Credit,Salary,2001,good
165,2023-05-07,Debit,UPI_Lending_App,220,good
165,2023-05-10,Debit,Discretionary,543,good
165,2023-05-31,Credit,Salary,2101,good
165,2023-06-18,Debit,Discretionary,491,good
166,2023-01-01,Credit,Salary,2040,bad
166,2023-01-06,Debit,UPI_Lending_App,298,bad
166,2023-01-08,Debit,UPI_Lending_App,442,bad
166,2023-01-18,Debit,Discretionary,524,bad
166,2023-01-20,Debit,UPI_Lending_App,86,bad
166,2023-01-23,Debit,UPI_Lending_App,169,bad
166,2023-01-31,Credit,Salary,2117,bad
166,2023-02-05,Debit,Discretionary,505,bad
166,2023-02-10,Debit,UPI_Lending_App,207,bad
166,2023-02-19,Debit,UPI_Lending_App,393,bad
166,2023-03-02,Credit,Salary,1814,bad
166,2023-03-17,Debit,Discretionary,531,bad
166,2023-03-24,Debit,UPI_Lending_App,173,bad
166,2023-04-01,Credit,Salary,1829,bad
166,2023-04-17,Debit,Discretionary,463,bad
166,2023-04-26,Debit,UPI_Lending_App,472,bad
166,2023-04-29,Debit,UPI_Lending_App,267,bad
166,2023-05-01,Credit,Salary,2165,bad
166,2023-05-16,Debit,Discretionary,71,bad
166,2023-05-23,Debit,UPI_Lending_App,472,bad
166,2023-06-06,Credit,Salary,1925,bad
166,2023-06-21,Debit,Discretionary,133,bad
166,2023-06-27,Debit,UPI_Lending_App,471,bad
167,2023-01-01,Credit,Salary,2071,good
167,2023-01-21,Debit,Discretionary,488,good
167,2023-01-31,Credit,Salary,2089,good
167,2023-02-07,Debit,Discretionary,512,good
167,2023-03-02,Credit,Salary,2076,good
167,2023-03-10,Debit,Discretionary,506,good
167,2023-03-26,Debit,UPI_Lending_App,56,good
167,2023-04-01,Credit,Salary,2060,good
167,2023-04-20,Debit,Discretionary,474,good
167,2023-05-01,Credit,Salary,1880,good
167,2023-05-24,Debit,Discretionary,538,good
167,2023-05-31,Credit,Salary,2147,good
167,2023-06-11,Debit,Discretionary,527,good
168,2023-01-01,Credit,Salary,1813,good
168,2023-01-04,Debit,UPI_Lending_App,482,good
168,2023-01-12,Debit,Discretionary,482,good
168,2023-01-31,Credit,Salary,2167,good
168,2023-02-12,Debit,Discretionary,476,good
168,2023-03-02,Credit,Salary,2098,good
168,2023-03-16,Debit,UPI_Lending_App,145,good
168,2023-03-27,Debit,Discretionary,513,good
168,2023-04-01,Credit,Salary,1890,good
168,2023-04-13,Debit,Discretionary,515,good
168,2023-05-01,Credit,Salary,1847,good
168,2023-05-14,Debit,Discretionary,549,good
168,2023-05-31,Credit,Salary,2076,good
168,2023-06-06,Debit,Discretionary,471,good
168,2023-06-16,Debit,UPI_Lending_App,489,good
169,2023-01-01,Credit,Salary,2062,bad
169,2023-01-11,Debit,Discretionary,482,bad
169,2023-01-20,Debit,UPI_Lending_App,135,bad
169,2023-01-21,Debit,UPI_Lending_App,468,bad
169,2023-01-24,Debit,UPI_Lending_App,138,bad
169,2023-01-31,Credit,Salary,2073,bad
169,2023-02-20,Debit,Discretionary,467,bad
169,2023-02-23,Debit,UPI_Lending_App,245,bad
169,2023-03-02,Credit,Salary,2014,bad
169,2023-03-11,Debit,UPI_Lending_App,109,bad
169,2023-03-18,Debit,Discretionary,533,bad
169,2023-04-01,Credit,Salary,1893,bad
169,2023-04-02,Debit,UPI_Lending_App,328,bad
169,2023-04-20,Debit,UPI_Lending_App,471,bad
169,2023-04-22,Debit,UPI_Lending_App,262,bad
